taxa.level	taxa.name	age	richness	e.div.0	e.div.5	e.div.9
Family	Cryphaeaceae	45.386543	94	0.100102244	0.085063313	0.051384039
Family	Echinodiaceae	48.434344	6	0.036993574	0.025865179	0.008371438
Family	Meteoriaceae_Barbella	50.303341	98	0.091146381	0.077568857	0.047119012
Family	Theliaceae	50.915437	3	0.021577195	0.013613694	0.00358087
Family	Myuriaceae	51.049916	18	0.056618541	0.044099814	0.019456482
Family	Hylocomiaceae	51.600403	31	0.06654962	0.05373192	0.02686596
Family	Plagiotheciaceae	51.600403	52	0.076573893	0.063510061	0.035044082
Family	Helodiaceae	52.240622	7	0.037248985	0.026536712	0.0089969
Family	Leskeaceae	52.240622	176	0.098974396	0.085814494	0.055852527
Family	Fontinalaceae	52.417747	27	0.062876355	0.050346638	0.024437026
Family	Braithwaiteaceae	52.659107	1	0	0	0
Family	Pterobryellaceae	52.659107	6	0.034025633	0.023790053	0.00769981
Family	Leucomiaceae	56.435292	12	0.044031076	0.033167228	0.013146691
Family	Pilotrichaceae	56.435292	437	0.107732821	0.095491164	0.067293598
Family	Calliergonaceae	57.522672	22	0.053736072	0.042458859	0.019668803
Family	Rutenbergiaceae	57.715949	7	0.033715293	0.02401926	0.008143393
Family	Stereophyllaceae	57.715949	50	0.067780623	0.056114099	0.030753239
Family	Erpodiaceae	61.598619	25	0.052255649	0.041639722	0.01986693
Family	Bruchiaceae	61.598619	109	0.076159952	0.065055569	0.040067449
Family	Schimperobryaceae	62.38859	1	0	0	0
Family	Hookeriaceae	62.38859	53	0.063638109	0.052827558	0.029244919
Family	Scouleriaceae	62.55336	4	0.022161789	0.014648146	0.004194247
Family	Drummondiaceae	62.55336	7	0.031108004	0.022161789	0.007513643
Family	Mniaceae	63.630644	369	0.092892296	0.082041537	0.057084274
Family	Catagoniaceae	64.441657	4	0.021512395	0.014218919	0.004071346
Family	Trachylomataceae	64.441657	7	0.030196464	0.021512395	0.007293475
Family	Ptychomitriaceae	64.522166	72	0.066282123	0.055753123	0.032420859
Family	Grimmiaceae	64.522166	276	0.087108062	0.076421339	0.051918655
Family	Hypnodendraceae	64.876299	42	0.057612251	0.047290813	0.025113031
Family	Daltoniaceae	73.675975	219	0.073145577	0.063799364	0.042439351
Family	Schistostegaceae	76.10024	1	0	0	0
Family	Rhabdoweisiaceae	76.10024	20	0.039365609	0.030898395	0.013990899
Family	Eustichiaceae	77.923105	1	0	0	0
Family	Bryoxiphiaceae	77.923105	3	0.014098672	0.008895272	0.002339762
Family	Racopilaceae	78.237484	61	0.052543534	0.043891841	0.02487184
Family	Seligeriaceae	79.125766	81	0.055537524	0.046932526	0.027768762
Family	Wardiaceae	79.197287	1	0	0	0
Family	Pleurophascaceae	79.197287	3	0.013871842	0.008752158	0.002302119
Family	Calymperaceae	80.535462	213	0.066570577	0.058022003	0.038493506
Family	Mitteniaceae	80.535462	1	0	0	0
Family	Adelotheciaceae	81.748484	2	0.008479022	0.00495991	0.001165895
Family	Helicophyllaceae	82.034696	1	0	0	0
Family	Orthotrichaceae	82.034696	841	0.082094431	0.073659477	0.054155759
Family	Archidiaceae	84.383722	34	0.041789583	0.033918875	0.017285502
Family	Leucobryaceae	84.383722	98	0.054334739	0.046240822	0.028088874
Family	Bartramiaceae	88.331152	384	0.067367428	0.059549729	0.041562059
Family	Saulomataceae	88.66892	6	0.0202073	0.014128547	0.004572799
Family	Ditrichaceae	88.888058	22	0.034774553	0.027476661	0.012728393
Family	Serpotortellaceae	90.078182	2	0.007694951	0.004501258	0.001058083
Family	Leptostomataceae	91.386888	10	0.025196012	0.018654187	0.007023479
Family	Hypopterygiaceae	91.69906	73	0.046788478	0.039377916	0.022946082
Family	Aulacomniaceae	91.736258	6	0.019531639	0.013656138	0.0044199
Family	Ptychomniaceae	91.736258	42	0.040743646	0.033444278	0.01776005
Family	Fissidentaceae	92.449732	619	0.069530816	0.062050719	0.044780607
Family	Phyllodrepaniaceae	93.970645	3	0.011691016	0.00737621	0.001940197
Family	Rhachitheciaceae	95.482142	17	0.029672704	0.02301189	0.010007227
Family	Rhizogoniaceae	98.235131	43	0.038287729	0.031465754	0.01678278
Family	Dicranaceae	100.566079	921	0.0678704	0.060988736	0.045070858
Family	Encalyptaceae	101.267964	35	0.03510832	0.028541818	0.014630535
Family	Disceliaceae	101.267964	1	0	0	0
Family	Orthodontiaceae	114.037232	14	0.023142068	0.017668817	0.007303835
Family	Bryaceae	124.838534	688	0.052337917	0.046797202	0.033997518
Family	Gigaspermaceae	130.412295	9	0.016848293	0.012341152	0.004507141
Family	Catoscopiaceae	132.651551	1	0	0	0
Family	Timmiaceae	147.627415	5	0.010902026	0.00744179	0.002279199
Family	Funariaceae	147.627415	255	0.037535464	0.032866729	0.022173145
Family	Diphysciaceae	197.599482	21	0.015407543	0.012135129	0.005559793
Family	Buxbaumiaceae	212.256202	12	0.01170711	0.008818598	0.00349548
Family	Polytrichaceae	224.356226	218	0.023999758	0.020930663	0.013916997
Family	Tetraphidaceae	232.941112	5	0.006909205	0.004716266	0.001444452
Family	Oedipodiaceae	242.249589	1	0	0	0
Family	Cycadaceae	131.558613	105	0.035375566	0.030178882	0.01849832
Family	Zamiaceae	131.558613	200	0.040273436	0.035042614	0.023105664
Family	Equisetaceae	374.811818	15	0.007225093	0.005547962	0.002335755
Family	Ginkgoaceae	252.292546	1	0	0	0
Family	Welwitschiaceae	160.664014	1	0	0	0
Family	Gnetaceae	160.664014	30	0.021169628	0.017059452	0.008470948
Family	Ephedraceae	201.318424	65	0.020735247	0.017368046	0.009941862
Family	Treubiaceae	450.907578	10	0.005106557	0.003780704	0.001423471
Family	Haplomitriaceae	450.907578	8	0.00461168	0.003335667	0.0011768
Family	Vetaformataceae	41.144872	1	0	0	0
Family	Lepicoleaceae	41.144872	10	0.055962869	0.04143282	0.015599851
Family	Neotrichocoleaceae	104.044544	1	0	0	0
Family	Ptilidiaceae	104.044544	3	0.010559057	0.006662023	0.001752341
Family	Arnelliaceae	124.451617	12	0.019966849	0.015040401	0.005961653
Family	Calypogeiaceae	124.451617	50	0.031434087	0.026023595	0.014262188
Family	Brevianthaceae	129.218811	1	0	0	0
Family	Lepidoziaceae	129.218811	400	0.046366814	0.041022001	0.028719735
Family	Mesoptychiaceae	139.514368	1	0	0	0
Family	Herbertaceae	144.162849	25	0.022328054	0.017792027	0.008488841
Family	Lophocoleaceae	148.002619	270	0.037826506	0.03316814	0.022490323
Family	Plagiochilaceae	148.002619	475	0.041643282	0.036974148	0.026212373
Family	Gyrothyraceae	155.535585	1	0	0	0
Family	Jungermanniaceae	155.535585	130	0.031295311	0.02688806	0.016921458
Family	Geocalycaceae	155.751819	10	0.01478368	0.010945285	0.004121004
Family	Cephaloziellaceae	159.199827	100	0.02892698	0.024635538	0.015004808
Family	Lophoziaceae	159.199827	275	0.035281264	0.03095012	0.021020055
Family	Jubulaceae	164.184664	4	0.008443507	0.005580855	0.001597983
Family	Lejeuneaceae	164.184664	1000	0.042073085	0.037857419	0.028103294
Family	Gymnomitriaceae	165.509188	115	0.028668693	0.024533037	0.015211823
Family	Antheliaceae	169.55926	2	0.004087935	0.002391288	0.000562105
Family	Balantiopsidaceae	183.889155	40	0.020060343	0.016425248	0.008642354
Family	Acrobolbaceae	183.889155	65	0.022700563	0.019014213	0.010884166
Family	Blepharidophyllaceae	187.139227	8	0.011111735	0.008037211	0.002835473
Family	Moerkiaceae	192.866392	4	0.007187848	0.004750909	0.001360342
Family	Pallaviciniaceae	192.866392	65	0.021643933	0.01812917	0.010377547
Family	Trichocoleaceae	193.019746	25	0.016676407	0.013288533	0.006340157
Family	Cephaloziaceae	194.350904	75	0.022214911	0.01871659	0.01095046
Family	Allisoniaceae	196.22304	3	0.005598794	0.003532445	0.000929155
Family	Fossombroniaceae	196.22304	80	0.022331866	0.018862729	0.011140645
Family	Jackiellaceae	196.581591	5	0.008187124	0.005588582	0.001711616
Family	Frullaniaceae	200.830547	300	0.028400971	0.024966138	0.01708284
Family	Hymenophytaceae	209.996033	2	0.003300763	0.001930823	0.000453867
Family	Adelanthaceae	214.502498	75	0.020127915	0.016958246	0.009921711
Family	Goebeliellaceae	222.254597	1	0	0	0
Family	Lepidolaenaceae	222.254597	21	0.013698355	0.010788957	0.004943035
Family	Radulaceae	227.317628	150	0.022042441	0.019022426	0.0121694
Family	Pseudolepicoleaceae	238.587921	25	0.013491361	0.010750542	0.005129243
Family	Phyllothalliaceae	238.65199	2	0.002904427	0.001698981	0.000399369
Family	Makinoaceae	244.304668	2	0.002837224	0.00165967	0.000390128
Family	Chaetophyllopsidaceae	246.827398	2	0.002808226	0.001642707	0.000386141
Family	Schistochilaceae	246.827398	75	0.017491932	0.014737368	0.008622348
Family	Porellaceae	247.259376	60	0.016558905	0.013822435	0.007811722
Family	Myliaceae	282.721119	4	0.004903399	0.00324097	0.000927997
Family	Pelliaceae	292.132456	10	0.00788199	0.005835531	0.002197133
Family	Aneuraceae	319.967352	150	0.015659833	0.013514293	0.008645629
Family	Metzgeriaceae	319.967352	151	0.015680599	0.013534923	0.008665224
Family	Pleuroziaceae	356.26321	11	0.006730685	0.005029314	0.001945604
Family	Leiosporocerotaceae	323.138648	1	0	0	0
Family	Philesiaceae	38.306518	2	0.018094758	0.010584755	0.002488093
Family	Rhipogonaceae	38.306518	6	0.046774271	0.03270365	0.010584755
Family	Typhaceae	50.34227	8	0.041306074	0.029877028	0.010540412
Family	Sparganiaceae	50.34227	14	0.052422295	0.04002408	0.016544926
Family	Limnocharitaceae	53.120305	7	0.036632134	0.026097259	0.008847909
Family	Alismataceae	53.120305	81	0.082726354	0.069908711	0.041363177
Family	Centrolepidaceae	55.745731	35	0.063777943	0.051849204	0.026577901
Family	Restionaceae	55.745731	520	0.112184892	0.099785271	0.071187574
Family	Strelitziaceae	60.547995	7	0.032138309	0.022895793	0.007762497
Family	Lowiaceae	60.547995	15	0.044725679	0.03434369	0.014459087
Family	Costaceae	60.961373	110	0.077105881	0.065884064	0.040624715
Family	Marantaceae	60.961373	550	0.103506827	0.092166356	0.066001866
Family	Cannaceae	62.961327	19	0.046765834	0.036571419	0.016353204
Family	Heliconiaceae	62.961327	200	0.084151933	0.073222055	0.048279623
Family	Ecdeiocoleaceae	63.257733	2	0.010957509	0.006409732	0.001506696
Family	Poaceae	63.257733	10025	0.1456397	0.134683768	0.109253828
Family	Liliaceae	67.278306	635	0.095924309	0.085645013	0.061908717
Family	Xanthorrhoeaceae	68.012172	85	0.065321414	0.055301867	0.032945716
Family	Zingiberaceae	68.646465	1300	0.104449946	0.0943638	0.071007789
Family	Musaceae	71.665477	35	0.049610331	0.040331438	0.020673895
Family	Asparagaceae	71.798191	295	0.079207781	0.06960081	0.047556109
Family	Joinvilleaceae	72.033002	2	0.009622634	0.00562888	0.001323146
Family	Zosteraceae	73.233254	14	0.036036325	0.027513498	0.011373373
Family	Potamogetonaceae	73.233254	102	0.063153999	0.053822295	0.032866833
Family	Ruppiaceae	73.9639	10	0.031131202	0.02304838	0.008677935
Family	Cymodoceaceae	73.9639	16	0.037485702	0.028933928	0.012388351
Family	Lanariaceae	74.174537	1	0	0	0
Family	Hypoxidaceae	74.174537	200	0.071430407	0.062152835	0.040981033
Family	Blandfordiaceae	77.794794	4	0.017819886	0.011778304	0.003372517
Family	Boryaceae	77.794794	12	0.031941812	0.024060764	0.009537108
Family	Smilacaceae	78.120241	315	0.073637415	0.064805164	0.04452314
Family	Amaryllidaceae	80.3106	9	0.027359086	0.020040168	0.007318918
Family	Luzuriagaceae	81.113975	5	0.019841685	0.013544057	0.004148141
Family	Alstroemeriaceae	81.113975	165	0.06294779	0.054476933	0.035215513
Family	Asteliaceae	83.76309	36	0.042781599	0.034833609	0.017956327
Family	Cyclanthaceae	84.611253	225	0.064011585	0.055871857	0.037261427
Family	Pandanaceae	84.611253	885	0.080197224	0.072018432	0.05310311
Family	Colchicaceae	88.933642	225	0.060900468	0.05315635	0.035450432
Family	Xeronemaceae	92.819861	2	0.00746766	0.004368301	0.00102683
Family	Doryanthaceae	97.194019	2	0.007131583	0.004171708	0.000980618
Family	Ixioliriaceae	97.194019	3	0.011303291	0.007131583	0.001875852
Family	Iridaceae	99.51565	1800	0.075320233	0.068360606	0.052232432
Family	Posidoniaceae	102.776237	9	0.021378722	0.015659631	0.005719091
Family	Stemonaceae	104.070794	27	0.031669182	0.02535829	0.012308293
Family	Velloziaceae	104.070794	240	0.052662603	0.046042214	0.030891162
Family	Juncaceae	108.965918	430	0.055648457	0.049308637	0.034707314
Family	Cyperaceae	108.965918	4350	0.076885794	0.070526766	0.05577352
Family	Tecophilaeaceae	110.483371	23	0.028379784	0.022491228	0.010527836
Family	Taccaceae	112.477156	12	0.022092545	0.016641621	0.006596338
Family	Dioscoreaceae	112.477156	805	0.059486233	0.053334711	0.0391135
Family	Bromeliaceae	123.21182	1400	0.058794907	0.053175047	0.040158894
Family	Petermanniaceae	125.957559	1	0	0	0
Family	Flagellariaceae	126.8004	4	0.010932886	0.007226245	0.002069112
Family	Philydraceae	127.582049	5	0.012614924	0.008611026	0.002637301
Family	Pontederiaceae	127.582049	33	0.027405952	0.02220699	0.011248326
Family	Anarthriaceae	127.585974	11	0.018794349	0.014043546	0.005432785
Family	Juncaginaceae	129.523903	15	0.020907725	0.0160545	0.006759129
Family	Hanguanaceae	130.530829	6	0.013726715	0.009597449	0.003106279
Family	Commelinaceae	130.530829	652	0.049643786	0.044345309	0.03210865
Family	Melanthiaceae	130.695767	170	0.039295828	0.034037188	0.022072641
Family	Butomaceae	134.422311	1	0	0	0
Family	Thurniaceae	134.939285	4	0.010273468	0.006790393	0.001944313
Family	Triuridaceae	139.185524	48	0.027813245	0.022981363	0.012504649
Family	Scheuchzeriaceae	148.354527	1	0	0	0
Family	Haemodoraceae	152.470389	116	0.031177137	0.026687325	0.016565372
Family	Hydrocharitaceae	154.627676	116	0.030742169	0.026314997	0.01633426
Family	Aponogetonaceae	156.065188	43	0.024100186	0.019806098	0.01056391
Family	Orchidaceae	157.265999	21950	0.063564423	0.059157229	0.048925688
Family	Xyridaceae	158.491681	260	0.035085006	0.030735829	0.020771603
Family	Mayacaceae	160.221227	10	0.014371286	0.010639964	0.004006048
Family	Eriocaulaceae	160.221227	1160	0.044040203	0.039719392	0.029717154
Family	Petrosaviaceae	161.067941	4	0.008606892	0.005688846	0.001628904
Family	Thismiaceae	163.872498	31	0.020955238	0.016919183	0.008459591
Family	Rapateaceae	170.651251	94	0.026623273	0.022623507	0.01366614
Family	Burmanniaceae	188.563575	95	0.024150353	0.020529951	0.012419184
Family	Arecaceae	189.087223	2361	0.041075438	0.037411924	0.028918189
Family	Dasypogonaceae	190.644235	16	0.01454326	0.011225444	0.004806286
Family	Campynemataceae	191.430734	4	0.007241754	0.004786539	0.001370544
Family	Corsiaceae	191.430734	30	0.017767248	0.014317659	0.007109499
Family	Nartheciaceae	197.026466	31	0.017429066	0.014072164	0.007036082
Family	Tofieldiaceae	198.030819	27	0.01664305	0.013326498	0.006468356
Family	Araceae	202.537941	4025	0.04098136	0.037560278	0.029623727
Family	Acoraceae	226.79224	4	0.006112618	0.004040221	0.001156849
Family	Isoetaceae	390.368741	125	0.012368597	0.010613388	0.006648213
Family	Selaginellaceae	390.368741	700	0.016781775	0.01500981	0.010916013
Family	Lycopodiaceae	432.791706	450	0.014115907	0.012519464	0.008841355
Family	Verbenaceae	7.863016	110	0.597796108	0.510794207	0.314960366
Family	Orobanchaceae	7.863016	2060	0.970424232	0.882333115	0.678141261
Family	Rhoipteleaceae	12.159656	1	0	0	0
Family	Juglandaceae	12.159656	50	0.32172152	0.266346223	0.145970606
Family	Diervillaceae	15.310133	16	0.181095012	0.13978103	0.059848646
Family	Linnaeaceae	15.310133	36	0.234061908	0.190577752	0.098240649
Family	Strasburgeriaceae	16.490495	1	0	0	0
Family	Ixerbaceae	16.490495	1	0	0	0
Family	Francoaceae	18.209749	2	0.03806462	0.022266375	0.005234019
Family	Greyiaceae	18.209749	3	0.060330996	0.03806462	0.010012305
Family	Phytolaccaceae_Ercilla	20.381899	65	0.204808554	0.171549646	0.098198897
Family	Aizoaceae	20.381899	2020	0.373412349	0.339428654	0.260658403
Family	Stachyuraceae	20.720648	5	0.077673146	0.05302017	0.0162385
Family	Crossosomataceae	20.720648	12	0.119924177	0.090335118	0.035806667
Family	Guamatelaceae	21.897586	1	0	0	0
Family	Rhynchocalycaceae	22.376433	1	0	0	0
Family	Alzateaceae	22.376433	2	0.030976661	0.018120185	0.0042594
Family	Oliniaceae	22.572114	5	0.071302046	0.048671218	0.014906545
Family	Penaeaceae	22.572114	20	0.132718286	0.10417169	0.047169296
Family	Portulacaceae	24.904157	395	0.240075814	0.212344752	0.148522585
Family	Cactaceae	24.904157	1500	0.293654605	0.265848776	0.201436947
Family	Dipsacaceae	26.616928	290	0.213017856	0.187105593	0.1276578
Family	Valerianaceae	26.616928	315	0.21612459	0.190202079	0.130674675
Family	Casuarinaceae	27.526676	95	0.165435045	0.140634525	0.08507405
Family	Betulaceae	27.526676	145	0.180796757	0.155865512	0.099335187
Family	Physenaceae	27.663193	2	0.025056659	0.014657206	0.003445379
Family	Asteropeiaceae	27.663193	8	0.075169976	0.05437107	0.019181743
Family	Staphyleaceae	27.954812	45	0.136171994	0.112162951	0.060325891
Family	Basellaceae	28.010445	20	0.106950542	0.083946373	0.038011204
Family	Talinaceae	28.010445	22	0.110353208	0.087194153	0.040392151
Family	Phytolaccaceae_Phytolacca	28.532159	65	0.146304641	0.122546196	0.070148214
Family	Myricaceae	29.370149	57	0.137658521	0.114650281	0.064251279
Family	Carlemanniaceae	29.743236	5	0.054111056	0.036936542	0.011312563
Family	Oleaceae	29.743236	615	0.215901937	0.192652198	0.138974968
Family	Morinaceae	30.071643	13	0.08529462	0.06470914	0.026219298
Family	Didiereaceae	31.710983	16	0.087433074	0.067486592	0.028895059
Family	Montiaceae	31.710983	27	0.103933608	0.083222186	0.040394013
Family	Sarcobataceae	32.764214	2	0.021155618	0.012375243	0.002908972
Family	Nyctaginaceae	32.764214	395	0.182482197	0.161403751	0.11289237
Family	Halophytaceae	33.503833	1	0	0	0
Family	Bataceae	33.834321	2	0.020486511	0.011983841	0.002816967
Family	Salvadoraceae	33.834321	11	0.070871683	0.052956862	0.020486511
Family	Ticodendraceae	33.968905	1	0	0	0
Family	Caprifoliaceae	34.689855	220	0.155481409	0.135630879	0.090260882
Family	Griseliniaceae	35.187871	6	0.050919803	0.035602125	0.011522866
Family	Torricelliaceae	35.187871	10	0.065436897	0.048447037	0.018240771
Family	Crypteroniaceae	35.491576	10	0.064876947	0.048032471	0.018084683
Family	Onagraceae	35.491576	650	0.182493231	0.163006637	0.118003733
Family	Brassicaceae	35.636732	3709	0.230619283	0.21117649	0.166074602
Family	Cleomaceae	35.636732	300	0.160053466	0.140696489	0.096270224
Family	Myodocarpaceae	36.030804	19	0.081720047	0.063906015	0.028576088
Family	Apiaceae	36.030804	3780	0.228623244	0.209392958	0.164783232
Family	Pittosporaceae	36.51937	200	0.145082387	0.126238698	0.083236626
Family	Araliaceae	36.51937	1450	0.199327613	0.18036623	0.136445986
Family	Thomandersiaceae	36.770739	6	0.048727861	0.034069562	0.011026841
Family	Schlegeliaceae	36.770739	25	0.087539057	0.069755176	0.03328123
Family	Pterostemonaceae	36.866364	3	0.029799855	0.018801615	0.004945472
Family	Iteaceae	36.866364	18	0.078401324	0.061066282	0.026941951
Family	Desfontainiaceae	37.265118	1	0	0	0
Family	Columelliaceae	37.265118	4	0.037200858	0.02458843	0.007040479
Family	Quiinaceae	37.937345	55	0.105630301	0.087834415	0.048930625
Family	Ochnaceae	37.937345	495	0.163547496	0.145329852	0.103328031
Family	Lamiaceae	37.954891	7175	0.233918681	0.215659959	0.173285349
Family	Dipentodontaceae	38.033015	1	0	0	0
Family	Tapisciaceae	38.033015	5	0.042316864	0.028885753	0.008846846
Family	Stixaceae	38.320837	10	0.060087025	0.044486191	0.016749475
Family	Resedaceae	38.320837	75	0.112666853	0.094924497	0.055537193
Family	Barbeuiaceae	38.560149	1	0	0	0
Family	Calyceraceae	38.713276	60	0.105760736	0.088283066	0.049892998
Family	Goodeniaceae	38.713276	440	0.157227064	0.139381066	0.098272174
Family	Helwingiaceae	38.918513	3	0.028228527	0.017810217	0.0046847
Family	Aquifoliaceae	38.918513	405	0.154268152	0.1365213	0.095668632
Family	Melianthaceae	38.94765	11	0.061567136	0.046004302	0.017796894
Family	Medusagynaceae	38.999998	2	0.017773006	0.010396542	0.002443851
Family	Dioncophyllaceae	39.047527	3	0.028135259	0.017751372	0.004669222
Family	Ancistrocladaceae	39.047527	12	0.063638003	0.04793651	0.019000879
Family	Akaniaceae	39.574901	2	0.017514818	0.010245512	0.002408349
Family	Tropaeolaceae	39.574901	95	0.115069824	0.097819601	0.059174016
Family	Paulowniaceae	40.038373	6	0.044751056	0.031289058	0.010126913
Family	Simaroubaceae	40.76381	95	0.111713721	0.094966614	0.057448158
Family	Rutaceae	40.76381	1815	0.184080947	0.167090475	0.127716278
Family	Lophiocarpaceae	41.289105	6	0.043395454	0.030341248	0.009820148
Family	Aextoxicaceae	41.860491	1	0	0	0
Family	Berberidopsidaceae	41.860491	3	0.026244611	0.016558506	0.004355457
Family	Pedaliaceae	42.128257	75	0.102484376	0.086345518	0.050517915
Family	Plantaginaceae	42.128257	1350	0.171093237	0.154657553	0.116594411
Family	Capparaceae	42.281689	480	0.146015598	0.129671265	0.091996736
Family	Phrymaceae	42.321389	234	0.128902223	0.112624809	0.075386853
Family	Primulaceae	43.305979	900	0.157077496	0.141097332	0.104137122
Family	Myrsinaceae	43.305979	1435	0.167850267	0.151860545	0.114824496
Family	Acanthaceae	43.351687	3500	0.188239924	0.172257581	0.13518508
Family	Burseraceae	43.496548	550	0.145067105	0.129173185	0.092503074
Family	Anacardiaceae	43.496548	985	0.158464107	0.142551753	0.105736026
Family	Asteraceae	43.60422	22750	0.230076823	0.214181499	0.177279421
Family	Penthoraceae	44.113119	3	0.024904435	0.015712949	0.004133046
Family	Haloragaceae	44.113119	145	0.112817544	0.097260396	0.061985359
Family	Cyrillaceae	44.187992	2	0.015686324	0.009175912	0.002156925
Family	Clethraceae	44.187992	76	0.098007018	0.082616523	0.048430944
Family	Linderniaceae	44.428831	170	0.115596074	0.100126793	0.064930826
Family	Lentibulariaceae	44.642389	320	0.129211745	0.113754977	0.078254608
Family	Scrophulariaceae	45.124334	1700	0.164841957	0.14949416	0.113931401
Family	Gesneriaceae	45.124334	3870	0.183072171	0.167717067	0.132096079
Family	Bignoniaceae	45.27376	800	0.147648698	0.13236616	0.097036646
Family	Meliaceae	45.295558	621	0.141985911	0.126718671	0.091468897
Family	Geissolomataceae	45.560159	1	0	0	0
Family	Martyniaceae	45.793122	16	0.060545964	0.046733354	0.020009353
Family	Turneraceae	46.107282	205	0.115448358	0.100520542	0.066440501
Family	Passifloraceae	46.107282	605	0.138920105	0.123922568	0.089300641
Family	Alseuosmiaceae	46.586061	10	0.049426482	0.036593523	0.01377781
Family	Argophyllaceae	46.586061	17	0.060816761	0.04716485	0.020510673
Family	Molluginaceae	46.819058	87	0.095386544	0.080825839	0.048308599
Family	Stilbaceae	46.843623	39	0.078208333	0.063951763	0.033486221
Family	Actinidiaceae	46.943266	355	0.125089673	0.110383959	0.076572618
Family	Ericaceae	46.943266	3995	0.176655771	0.161895467	0.127653326
Family	Gyrostemonaceae	46.989262	18	0.061511325	0.047910772	0.021137846
Family	Phyllonomaceae	47.084574	4	0.029442644	0.019460529	0.005572192
Family	Amaranthaceae	47.136914	2050	0.161775441	0.147080812	0.113019503
Family	Caryophyllaceae	47.136914	2200	0.163273579	0.148578244	0.114511317
Family	Pentaphylacaceae	47.53333	337	0.122442146	0.10792214	0.074555132
Family	Theaceae	47.53333	460	0.128987944	0.114451288	0.080954094
Family	Gomortegaceae	48.076656	1	0	0	0
Family	Atherospermataceae	48.076656	16	0.057670166	0.044513623	0.019058953
Family	Byblidaceae	48.191892	6	0.037179687	0.025995306	0.008413554
Family	Calceolariaceae	48.191892	200	0.109942091	0.095662518	0.063075946
Family	Moraceae	48.238856	1100	0.145174783	0.130824557	0.097610708
Family	Urticaceae	48.238856	2625	0.163205284	0.148844116	0.115543242
Family	Sarcolaenaceae	48.504265	60	0.084412052	0.070462395	0.039821682
Family	Cistaceae	48.504265	175	0.106481069	0.092308106	0.060043187
Family	Malesherbiaceae	48.518245	24	0.065502242	0.052057296	0.024607701
Family	Styracaceae	49.029817	160	0.103511988	0.089501806	0.057665188
Family	Symplocaceae	49.029817	320	0.117649246	0.103575625	0.071252003
Family	Coriariaceae	49.275275	5	0.03266218	0.022295407	0.006828419
Family	Corynocarpaceae	49.275275	6	0.036362242	0.025423764	0.008228571
Family	Cunoniaceae	50.320578	280	0.111977839	0.09827406	0.06684823
Family	Elaeocarpaceae	50.320578	625	0.127934772	0.114191915	0.082460576
Family	Roridulaceae	50.788934	2	0.013647602	0.007983336	0.001876593
Family	Tovariaceae	50.946801	2	0.013605313	0.007958598	0.001870778
Family	Tetramelaceae	51.426545	2	0.013478393	0.007884354	0.001853327
Family	Begoniaceae	51.426545	1401	0.140879414	0.127414896	0.096229678
Family	Limeaceae	51.429286	23	0.060967096	0.048316958	0.022616507
Family	Kirkiaceae	51.693095	6	0.034661486	0.024234629	0.0078437
Family	Trigoniaceae	51.875265	28	0.06423494	0.05154959	0.025220745
Family	Dichapetalaceae	51.875265	165	0.098427362	0.085182034	0.055064205
Family	Tetrameristaceae	52.055376	5	0.030917804	0.021104685	0.006463737
Family	Marcgraviaceae	52.055376	130	0.093506854	0.080338487	0.050559405
Family	Phellinaceae	52.073886	12	0.047718863	0.035945122	0.014247781
Family	Connaraceae	52.181874	180	0.099516488	0.086339365	0.056325342
Family	Oxalidaceae	52.181874	770	0.127369717	0.114111295	0.083466262
Family	Sarraceniaceae	52.191445	15	0.05188686	0.039842575	0.016774181
Family	Gentianaceae	52.607728	1650	0.140825899	0.127661648	0.097160349
Family	Apocynaceae	52.607728	4555	0.1601282	0.146956606	0.11639677
Family	Sladeniaceae	52.608432	3	0.020882818	0.013175591	0.003465634
Family	Bonnetiaceae	52.710228	35	0.067450819	0.054835122	0.028108483
Family	Clusiaceae	52.710228	1050	0.131977146	0.11884506	0.088455228
Family	Fagaceae	52.85818	670	0.123108244	0.110023121	0.079799116
Family	Dipterocarpaceae	52.970072	34	0.066572696	0.054034302	0.027536588
Family	Moringaceae	53.406675	12	0.046528016	0.035048094	0.013892221
Family	Caricaceae	53.406675	34	0.06602846	0.053592568	0.027311474
Family	Cannabaceae	53.437317	170	0.096108838	0.083247375	0.05398476
Family	Ebenaceae	53.715658	548	0.117401062	0.104530997	0.074838144
Family	Achatocarpaceae	53.771498	7	0.036188505	0.025781211	0.008740758
Family	Stegnospermataceae	53.83986	3	0.020405185	0.012874238	0.003386368
Family	Tetracarpaceae	54.213474	1	0	0	0
Family	Adoxaceae	54.353546	200	0.09747878	0.084817975	0.055925499
Family	Pentadiplandraceae	54.38852	1	0	0	0
Family	Gelsemiaceae	54.565606	11	0.043945178	0.032836792	0.012703005
Family	Frankeniaceae	54.63316	90	0.082364075	0.069879032	0.041962331
Family	Tamaricaceae	54.63316	90	0.082364075	0.069879032	0.041962331
Family	Biebersteiniaceae	54.757312	5	0.029392201	0.020063298	0.006144791
Family	Nitrariaceae	54.757312	16	0.050634128	0.039082747	0.016733669
Family	Polyosmaceae	54.794461	60	0.074721869	0.06237358	0.035250304
Family	Pennantiaceae	55.038748	4	0.025187607	0.016648103	0.004766901
Family	Gerrardinaceae	55.209572	2	0.012554837	0.007344109	0.001726334
